央视频道,#genre#
北京卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8
湖北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873465.m3u8
黑龙江卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873470.m3u8
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8
东方卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8
东南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8
贵州卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873471.m3u8
江苏卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873461.m3u8
江西卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796511.m3u8
山东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873467.m3u8
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8
天津卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873466.m3u8
河北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873460.m3u8

北京卫视,http://qtest-play.btime.cn/live/btv_sn_20170706_s41_20m.m3u8

江苏卫视,http://nctv.top/IDOEPpiryt/jstv5.php?id=jsws

湖南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.103:5140
北京卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.107:5140
浙江卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.231:5140
东方卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.125:5140
江苏卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.106:5140
江西卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.145:5140
广东卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.187:5140
东南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.146:5140
深圳卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.101:5140
四川卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.139:5140
天津卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.104:5140
安徽卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.113:5140
山东卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.105:5140
河北卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.140:5140
河南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.144:5140
海南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.165:5140
湖北卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.114:5140
云南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.115:5140
吉林卫视,http://ycsj.aguihome.com:4022/rtp/233.50.202.42:5140
贵州卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.142:5140
辽宁卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.141:5140
重庆卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.143:5140
黑龙江卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.115:5140

北京卫视,http://z.b.bkpcp.top/m.php?id=bjws
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
